account_id,statement_month,balance,credit_limit,utilization_ratio,minimum_payment_due,payment_status_dpd_bucket
ACC503159,2024-10-01,2605.57,8900,0.2928,52.11,0
ACC503159,2024-11-01,2421.46,8900,0.2721,48.43,0
ACC503159,2024-12-01,2625.01,8900,0.2949,52.5,0
ACC503159,2025-01-01,1997.9,8900,0.2245,39.96,0
ACC503159,2025-02-01,1609.58,8900,0.1809,32.19,0
ACC503159,2025-03-01,1867.62,8900,0.2098,37.35,1
ACC503159,2025-04-01,1811.78,8900,0.2036,36.24,0
ACC503159,2025-05-01,1550.25,8900,0.1742,31.0,0
ACC503159,2025-06-01,1710.62,8900,0.1922,34.21,0
ACC503159,2025-07-01,1316.41,8900,0.1479,26.33,0
ACC503159,2025-08-01,910.71,8900,0.1023,25.0,0
ACC503159,2025-09-01,836.66,8900,0.094,25.0,0
ACC503160,2024-10-01,695.7,13400,0.0519,25.0,0
ACC503160,2024-11-01,,13400,0.0386,25.0,0
ACC503160,2024-12-01,0.0,13400,0.0,0.0,0
ACC503160,2025-01-01,0.0,13400,0.0,0.0,4
ACC503160,2025-02-01,0.0,13400,0.0,0.0,0
ACC503160,2025-03-01,0.0,13400,0.0,0.0,1
ACC503160,2025-04-01,0.0,13400,0.0,0.0,2
ACC503160,2025-05-01,22.71,13400,0.0017,25.0,0
ACC503160,2025-06-01,626.41,13400,0.0467,25.0,0
ACC503160,2025-07-01,920.45,13400,0.0687,25.0,0
ACC503160,2025-08-01,1093.6,13400,0.0816,25.0,0
ACC503160,2025-09-01,1370.9,13400,0.1023,27.42,0
ACC503161,2024-10-01,4739.44,23600,0.2008,94.79,0
ACC503161,2024-11-01,4033.24,23600,0.1709,80.66,0
ACC503161,2024-12-01,4704.64,23600,0.1993,94.09,1
ACC503161,2025-01-01,3772.32,23600,0.1598,75.45,0
ACC503161,2025-02-01,5019.7,23600,0.2127,100.39,0
ACC503161,2025-03-01,,23600,0.2633,124.27,0
ACC503161,2025-04-01,7166.57,23600,0.3037,143.33,0
ACC503161,2025-05-01,5602.88,23600,0.2374,112.06,0
ACC503161,2025-06-01,5090.7,23600,0.2157,101.81,0
ACC503161,2025-07-01,4591.77,23600,0.1946,91.84,0
ACC503161,2025-08-01,4029.25,23600,0.1707,80.59,0
ACC503161,2025-09-01,5283.4,23600,0.2239,105.67,0
ACC503162,2024-10-01,5848.17,16800,0.3481,116.96,0
ACC503162,2024-11-01,5324.61,16800,0.3169,106.49,4
ACC503162,2024-12-01,5768.88,16800,0.3434,115.38,0
ACC503162,2025-01-01,6191.52,16800,0.3685,123.83,0
ACC503162,2025-02-01,6339.67,16800,0.3774,126.79,0
ACC503162,2025-03-01,6480.22,16800,0.3857,129.6,0
ACC503162,2025-04-01,7338.97,16800,0.4368,146.78,1
ACC503162,2025-05-01,7092.66,16800,0.4222,141.85,3
ACC503162,2025-06-01,6794.74,16800,0.4044,135.89,0
ACC503162,2025-07-01,6692.17,16800,0.3983,133.84,2
ACC503162,2025-08-01,6028.09,16800,0.3588,120.56,0
ACC503162,2025-09-01,6445.76,16800,0.3837,128.92,0
ACC503163,2024-10-01,4391.96,10500,0.4183,87.84,0
ACC503163,2024-11-01,3920.66,10500,0.3734,78.41,0
ACC503163,2024-12-01,4031.86,10500,0.384,80.64,2
ACC503163,2025-01-01,4410.08,10500,0.42,88.2,0
ACC503163,2025-02-01,4602.01,10500,0.4383,92.04,0
ACC503163,2025-03-01,4302.53,10500,0.4098,86.05,0
ACC503163,2025-04-01,4191.08,10500,0.3992,83.82,0
ACC503163,2025-05-01,4307.28,10500,0.4102,86.15,0
ACC503163,2025-06-01,4445.66,10500,0.4234,88.91,0
ACC503163,2025-07-01,5133.26,10500,0.4889,102.67,0
ACC503163,2025-08-01,5395.07,10500,0.5138,107.9,0
ACC503163,2025-09-01,5457.24,10500,0.5197,109.14,0
ACC503164,2024-10-01,1507.65,8600,0.1753,30.15,0
ACC503164,2024-11-01,1584.44,8600,0.1842,31.69,1
ACC503164,2024-12-01,1660.56,8600,0.1931,33.21,1
ACC503164,2025-01-01,1716.21,8600,0.1996,34.32,0
ACC503164,2025-02-01,1865.85,8600,0.217,37.32,1
ACC503164,2025-03-01,1865.88,8600,0.217,37.32,0
ACC503164,2025-04-01,2070.31,8600,0.2407,41.41,0
ACC503164,2025-05-01,2371.22,8600,0.2757,47.42,0
ACC503164,2025-06-01,2509.5,8600,0.2918,50.19,0
ACC503164,2025-07-01,2296.85,8600,0.2671,45.94,0
ACC503164,2025-08-01,2700.53,8600,0.314,54.01,0
ACC503164,2025-09-01,2683.33,8600,0.312,53.67,0
ACC503165,2024-10-01,1132.56,8900,0.1273,25.0,0
ACC503165,2024-11-01,1653.85,8900,0.1858,33.08,0
ACC503165,2024-12-01,1834.34,8900,0.2061,36.69,4
ACC503165,2025-01-01,2320.01,8900,0.2607,46.4,0
ACC503165,2025-02-01,2254.5,8900,0.2533,45.09,0
ACC503165,2025-03-01,2253.92,8900,0.2532,45.08,0
ACC503165,2025-04-01,1766.0,8900,0.1984,35.32,0
ACC503165,2025-05-01,2422.75,8900,0.2722,48.45,1
ACC503165,2025-06-01,2554.25,8900,0.287,51.09,0
ACC503165,2025-07-01,3214.89,8900,0.3612,64.3,0
ACC503165,2025-08-01,3090.56,8900,0.3473,61.81,7
ACC503165,2025-09-01,3258.54,8900,0.3661,65.17,0
ACC503166,2024-10-01,5416.7,11300,0.4794,108.33,0
ACC503166,2024-11-01,5362.76,11300,0.4746,107.26,0
ACC503166,2024-12-01,5369.16,11300,0.4751,107.38,0
ACC503166,2025-01-01,5408.14,11300,0.4786,108.16,0
ACC503166,2025-02-01,4450.22,11300,0.3938,89.0,0
ACC503166,2025-03-01,4387.89,11300,0.3883,87.76,0
ACC503166,2025-04-01,5064.03,11300,0.4481,101.28,0
ACC503166,2025-05-01,4940.13,11300,0.4372,98.8,0
ACC503166,2025-06-01,4522.9,11300,0.4003,90.46,0
ACC503166,2025-07-01,4253.98,11300,0.3765,85.08,1
ACC503166,2025-08-01,4792.88,11300,0.4241,95.86,0
ACC503166,2025-09-01,3652.4,11300,0.3232,73.05,6
ACC503167,2024-10-01,3150.71,7000,0.4501,63.01,0
ACC503167,2024-11-01,3445.02,7000,0.4921,68.9,0
ACC503167,2024-12-01,4203.79,7000,0.6005,84.08,0
ACC503167,2025-01-01,4091.29,7000,0.5845,81.83,0
ACC503167,2025-02-01,4177.17,7000,0.5967,83.54,0
ACC503167,2025-03-01,4401.71,7000,0.6288,88.03,0
ACC503167,2025-04-01,4595.21,7000,0.6565,91.9,0
ACC503167,2025-05-01,4848.55,7000,0.6926,96.97,0
ACC503167,2025-06-01,5105.48,7000,0.7294,102.11,0
ACC503167,2025-07-01,4990.35,7000,0.7129,99.81,0
ACC503167,2025-08-01,5325.0,7000,0.7607,106.5,7
ACC503167,2025-09-01,5293.63,7000,0.7562,105.87,3
ACC503168,2024-10-01,3122.78,14100,0.2215,62.46,0
ACC503168,2024-11-01,3666.16,14100,0.26,73.32,0
ACC503168,2024-12-01,3431.1,14100,0.2433,68.62,0
ACC503168,2025-01-01,2952.22,14100,0.2094,59.04,0
ACC503168,2025-02-01,2931.57,14100,0.2079,58.63,1
ACC503168,2025-03-01,2933.97,14100,0.2081,58.68,0
ACC503168,2025-04-01,2717.18,14100,0.1927,54.34,3
ACC503168,2025-05-01,3293.99,14100,0.2336,65.88,0
ACC503168,2025-06-01,3812.69,14100,0.2704,76.25,0
ACC503168,2025-07-01,4242.98,14100,0.3009,84.86,0
ACC503168,2025-08-01,5053.45,14100,0.3584,101.07,2
ACC503168,2025-09-01,5187.72,14100,0.3679,103.75,0
ACC503169,2024-10-01,1167.34,14500,0.0805,25.0,2
ACC503169,2024-11-01,881.9,14500,0.0608,25.0,1
ACC503169,2024-12-01,280.47,14500,0.0193,25.0,0
ACC503169,2025-01-01,521.28,14500,0.036,25.0,5
ACC503169,2025-02-01,934.66,14500,0.0645,25.0,4
ACC503169,2025-03-01,1574.77,14500,0.1086,31.5,0
ACC503169,2025-04-01,2027.64,14500,0.1398,40.55,0
ACC503169,2025-05-01,1742.46,14500,0.1202,34.85,0
ACC503169,2025-06-01,2252.69,14500,0.1554,45.05,0
ACC503169,2025-07-01,1033.76,14500,0.0713,25.0,0
ACC503169,2025-08-01,1771.67,14500,0.1222,35.43,1
ACC503169,2025-09-01,1255.85,14500,0.0866,25.12,0
ACC503170,2024-10-01,6115.09,17600,0.3474,122.3,0
ACC503170,2024-11-01,6097.78,17600,0.3465,121.96,1
ACC503170,2024-12-01,7220.08,17600,0.4102,144.4,0
ACC503170,2025-01-01,8203.25,17600,0.4661,164.07,0
ACC503170,2025-02-01,7827.82,17600,0.4448,156.56,7
ACC503170,2025-03-01,7114.17,17600,0.4042,142.28,0
ACC503170,2025-04-01,7208.22,17600,0.4096,144.16,0
ACC503170,2025-05-01,7932.78,17600,0.4507,158.66,0
ACC503170,2025-06-01,8427.29,17600,0.4788,168.55,0
ACC503170,2025-07-01,8353.65,17600,0.4746,167.07,0
ACC503170,2025-08-01,9903.51,17600,0.5627,198.07,2
ACC503170,2025-09-01,9703.75,17600,0.5513,194.07,5
ACC503171,2024-10-01,2555.26,6600,0.3872,51.11,0
ACC503171,2024-11-01,3165.48,6600,0.4796,63.31,0
ACC503171,2024-12-01,2981.37,6600,0.4517,59.63,0
ACC503171,2025-01-01,3318.44,6600,0.5028,66.37,0
ACC503171,2025-02-01,2731.31,6600,0.4138,54.63,0
ACC503171,2025-03-01,2901.26,6600,0.4396,-58.03,0
ACC503171,2025-04-01,3497.46,6600,0.5299,69.95,0
ACC503171,2025-05-01,3220.32,6600,0.4879,64.41,0
ACC503171,2025-06-01,3654.33,6600,0.5537,73.09,0
ACC503171,2025-07-01,3289.3,6600,0.4984,65.79,0
ACC503171,2025-08-01,3837.93,6600,0.5815,76.76,0
ACC503171,2025-09-01,3716.34,6600,0.5631,74.33,1
ACC503172,2024-10-01,5656.69,15600,0.3626,113.13,0
ACC503172,2024-11-01,5690.65,15600,0.3648,113.81,0
ACC503172,2024-12-01,4825.99,15600,0.3094,96.52,0
ACC503172,2025-01-01,4586.45,15600,0.294,91.73,0
ACC503172,2025-02-01,4591.75,15600,0.2943,91.84,2
ACC503172,2025-03-01,4389.73,15600,0.2814,87.79,0
ACC503172,2025-04-01,4668.53,15600,0.2993,93.37,0
ACC503172,2025-05-01,4374.11,15600,0.2804,87.48,0
ACC503172,2025-06-01,4081.67,15600,0.2616,81.63,0
ACC503172,2025-07-01,4080.99,15600,0.2616,81.62,0
ACC503172,2025-08-01,4673.99,15600,0.2996,93.48,0
ACC503172,2025-09-01,5955.79,15600,0.3818,119.12,1
ACC503173,2024-10-01,1562.39,4200,0.372,31.25,0
ACC503173,2024-11-01,1558.99,4200,0.3712,31.18,0
ACC503173,2024-12-01,1647.15,4200,0.3922,32.94,3
ACC503173,2025-01-01,1520.33,4200,0.362,30.41,0
ACC503173,2025-02-01,1748.71,4200,0.4164,34.97,0
ACC503173,2025-03-01,1951.44,4200,0.4646,39.03,0
ACC503173,2025-04-01,1756.2,4200,0.4181,35.12,0
ACC503173,2025-05-01,1649.96,4200,0.3928,33.0,0
ACC503173,2025-06-01,1763.38,4200,0.4199,35.27,0
ACC503173,2025-07-01,1804.83,4200,0.4297,36.1,6
ACC503173,2025-08-01,1801.86,4200,0.429,36.04,0
ACC503173,2025-09-01,1875.73,4200,0.4466,37.51,0
ACC503174,2024-10-01,1210.74,12200,0.0992,25.0,5
ACC503174,2024-11-01,950.11,12200,0.0779,25.0,0
ACC503174,2024-12-01,993.96,12200,0.0815,25.0,0
ACC503174,2025-01-01,170.67,12200,0.014,25.0,0
ACC503174,2025-02-01,581.45,12200,0.0477,25.0,0
ACC503174,2025-03-01,412.04,12200,0.0338,25.0,0
ACC503174,2025-04-01,886.53,12200,0.0727,25.0,6
ACC503174,2025-05-01,333.58,12200,0.0273,25.0,0
ACC503174,2025-06-01,0.0,12200,0.0,0.0,0
ACC503174,2025-07-01,437.13,12200,0.0358,25.0,1
ACC503174,2025-08-01,814.88,12200,0.0668,25.0,0
ACC503174,2025-09-01,509.96,12200,0.0418,25.0,0
ACC503175,2024-10-01,7660.6,20800,0.3683,153.21,3
ACC503175,2024-11-01,7748.35,20800,0.3725,154.97,0
ACC503175,2024-12-01,8767.07,20800,0.4215,175.34,0
ACC503175,2025-01-01,8436.49,20800,0.4056,168.73,0
ACC503175,2025-02-01,9409.55,20800,0.4524,188.19,0
ACC503175,2025-03-01,10853.11,20800,0.5218,217.06,0
ACC503175,2025-04-01,10725.75,20800,0.5157,214.51,0
ACC503175,2025-05-01,9436.5,20800,0.4537,188.73,0
ACC503175,2025-06-01,9557.68,20800,0.4595,191.15,0
ACC503175,2025-07-01,10925.72,20800,0.5253,218.51,1
ACC503175,2025-08-01,11336.36,20800,0.545,226.73,0
ACC503175,2025-09-01,10191.63,20800,0.49,203.83,0
ACC503176,2024-10-01,2522.82,14400,0.1752,50.46,0
ACC503176,2024-11-01,2878.8,14400,0.1999,57.58,0
ACC503176,2024-12-01,3383.61,14400,0.235,67.67,0
ACC503176,2025-01-01,3959.44,14400,0.275,79.19,0
ACC503176,2025-02-01,4516.26,14400,0.3136,90.33,0
ACC503176,2025-03-01,4849.47,14400,0.3368,96.99,6
ACC503176,2025-04-01,4185.73,14400,0.2907,83.71,0
ACC503176,2025-05-01,3804.66,14400,0.2642,76.09,0
ACC503176,2025-06-01,3564.73,14400,0.2476,71.29,1
ACC503176,2025-07-01,3483.74,14400,0.2419,69.67,1
ACC503176,2025-08-01,3085.78,14400,0.2143,61.72,0
ACC503176,2025-09-01,2618.79,14400,0.1819,52.38,2
ACC503177,2024-10-01,1006.3,16400,0.0614,25.0,0
ACC503177,2024-11-01,1974.28,16400,0.1204,39.49,0
ACC503177,2024-12-01,2705.37,16400,0.165,54.11,0
ACC503177,2025-01-01,3147.48,16400,0.1919,62.95,0
ACC503177,2025-02-01,4052.8,16400,0.2471,81.06,0
ACC503177,2025-03-01,3281.96,16400,0.2001,65.64,0
ACC503177,2025-04-01,3909.45,16400,0.2384,78.19,0
ACC503177,2025-05-01,4286.13,16400,0.2613,85.72,0
ACC503177,2025-06-01,3450.77,16400,0.2104,69.02,0
ACC503177,2025-07-01,2978.4,16400,0.1816,59.57,4
ACC503177,2025-08-01,2874.26,16400,0.1753,57.49,0
ACC503177,2025-09-01,2751.35,16400,0.1678,55.03,0
ACC503178,2024-10-01,0.0,18100,0.0,0.0,0
ACC503178,2024-11-01,0.0,18100,0.0,0.0,0
ACC503178,2024-12-01,0.0,18100,0.0,0.0,3
ACC503178,2025-01-01,847.52,18100,0.0468,25.0,0
ACC503178,2025-02-01,1468.81,18100,0.0811,29.38,0
ACC503178,2025-03-01,1027.94,18100,0.0568,25.0,1
ACC503178,2025-04-01,702.54,18100,0.0388,25.0,0
ACC503178,2025-05-01,0.0,18100,0.0,0.0,2
ACC503178,2025-06-01,0.0,18100,0.0,0.0,0
ACC503178,2025-07-01,376.88,18100,0.0208,25.0,0
ACC503178,2025-08-01,1264.12,18100,0.0698,25.28,2
ACC503178,2025-09-01,1180.65,18100,0.0652,25.0,0
ACC503179,2024-10-01,5739.22,16500,0.3478,114.78,4
ACC503179,2024-11-01,6388.76,16500,0.3872,127.78,0
ACC503179,2024-12-01,5730.32,16500,0.3473,114.61,3
ACC503179,2025-01-01,5285.89,16500,0.3204,105.72,0
ACC503179,2025-02-01,5825.53,16500,0.3531,116.51,0
ACC503179,2025-03-01,5809.57,16500,0.3521,116.19,0
ACC503179,2025-04-01,5769.67,16500,0.3497,115.39,0
ACC503179,2025-05-01,6159.15,16500,0.3733,123.18,0
ACC503179,2025-06-01,6816.93,16500,0.4131,136.34,0
ACC503179,2025-07-01,6355.84,16500,0.3852,127.12,0
ACC503179,2025-08-01,6287.39,16500,0.3811,125.75,0
ACC503179,2025-09-01,6208.29,16500,0.3763,124.17,0
ACC503180,2024-10-01,13154.09,21900,0.6006,263.08,1
ACC503180,2024-11-01,12190.25,21900,0.5566,243.8,0
ACC503180,2024-12-01,12252.26,21900,0.5595,245.05,0
ACC503180,2025-01-01,12081.54,21900,0.5517,241.63,0
ACC503180,2025-02-01,12216.9,21900,0.5578,244.34,0
ACC503180,2025-03-01,11582.71,21900,0.5289,231.65,1
ACC503180,2025-04-01,12692.09,21900,0.5795,253.84,0
ACC503180,2025-05-01,14382.14,21900,0.6567,287.64,0
ACC503180,2025-06-01,14159.64,21900,0.6466,283.19,3
ACC503180,2025-07-01,13514.77,21900,0.6171,270.3,0
ACC503180,2025-08-01,12541.39,21900,0.5727,250.83,0
ACC503180,2025-09-01,11408.52,21900,0.5209,228.17,0
ACC503181,2024-10-01,3091.82,12300,0.2514,61.84,0
ACC503181,2024-11-01,3614.33,12300,0.2938,72.29,4
ACC503181,2024-12-01,3918.55,12300,0.3186,78.37,2
ACC503181,2025-01-01,4471.14,12300,0.3635,89.42,0
ACC503181,2025-02-01,4170.63,12300,0.3391,83.41,0
ACC503181,2025-03-01,3181.21,12300,0.2586,63.62,0
ACC503181,2025-04-01,2887.31,12300,0.2347,57.75,0
ACC503181,2025-05-01,3442.11,12300,0.2798,68.84,0
ACC503181,2025-06-01,3248.48,12300,0.2641,64.97,0
ACC503181,2025-07-01,3237.74,12300,0.2632,64.75,0
ACC503181,2025-08-01,3132.13,12300,0.2546,62.64,0
ACC503181,2025-09-01,3475.25,12300,0.2825,69.5,0
ACC503182,2024-10-01,12948.86,19900,0.6507,258.98,0
ACC503182,2024-11-01,14838.44,19900,0.7457,296.77,0
ACC503182,2024-12-01,15422.46,19900,0.775,308.45,2
ACC503182,2025-01-01,15285.46,19900,0.7681,305.71,0
ACC503182,2025-02-01,15397.66,19900,0.7738,307.95,1
ACC503182,2025-03-01,15478.08,19900,0.7778,309.56,0
ACC503182,2025-04-01,15202.58,19900,0.7639,304.05,0
ACC503182,2025-05-01,15063.32,19900,0.757,301.27,0
ACC503182,2025-06-01,13677.64,19900,0.6873,273.55,1
ACC503182,2025-07-01,13077.64,19900,0.6572,261.55,0
ACC503182,2025-08-01,12740.87,19900,0.6402,254.82,0
ACC503182,2025-09-01,11843.2,19900,0.5951,236.86,0
ACC503183,2024-10-01,9139.65,15200,0.6013,182.79,0
ACC503183,2024-11-01,10151.79,15200,0.6679,203.04,0
ACC503183,2024-12-01,10341.09,15200,0.6803,206.82,0
ACC503183,2025-01-01,11168.59,15200,0.7348,223.37,2
ACC503183,2025-02-01,10504.34,15200,0.6911,210.09,0
ACC503183,2025-03-01,10350.16,15200,0.6809,207.0,0
ACC503183,2025-04-01,10466.21,15200,0.6886,209.32,0
ACC503183,2025-05-01,10866.23,15200,0.7149,217.32,0
ACC503183,2025-06-01,9718.66,15200,0.6394,194.37,0
ACC503183,2025-07-01,8589.16,15200,0.5651,171.78,0
ACC503183,2025-08-01,8187.06,15200,0.5386,163.74,0
ACC503183,2025-09-01,8519.52,15200,0.5605,170.39,0
ACC503184,2024-10-01,5433.26,19400,0.2801,108.67,0
ACC503184,2024-11-01,5830.29,19400,0.3005,116.61,0
ACC503184,2024-12-01,5690.8,19400,0.2933,113.82,0
ACC503184,2025-01-01,6553.7,19400,0.3378,131.07,0
ACC503184,2025-02-01,7530.08,19400,0.3881,150.6,0
ACC503184,2025-03-01,6128.18,19400,0.3159,122.56,0
ACC503184,2025-04-01,6159.85,19400,0.3175,123.2,0
ACC503184,2025-05-01,7806.12,19400,0.4024,156.12,0
ACC503184,2025-06-01,7011.16,19400,0.3614,140.22,0
ACC503184,2025-07-01,7896.42,19400,0.407,157.93,0
ACC503184,2025-08-01,8158.47,19400,0.4205,163.17,0
ACC503184,2025-09-01,8374.87,19400,0.4317,167.5,0
ACC503185,2024-10-01,9283.47,16200,0.5731,185.67,0
ACC503185,2024-11-01,9248.59,16200,0.5709,184.97,0
ACC503185,2024-12-01,9211.91,16200,0.5686,184.24,0
ACC503185,2025-01-01,9415.06,16200,0.5812,188.3,0
ACC503185,2025-02-01,9984.39,16200,0.6163,199.69,1
ACC503185,2025-03-01,9071.98,16200,0.56,181.44,0
ACC503185,2025-04-01,9230.03,16200,0.5698,184.6,0
ACC503185,2025-05-01,8367.48,16200,0.5165,167.35,0
ACC503185,2025-06-01,9215.85,16200,0.5689,184.32,0
ACC503185,2025-07-01,9435.36,16200,0.5824,188.71,0
ACC503185,2025-08-01,10230.19,16200,0.6315,204.6,0
ACC503185,2025-09-01,9151.37,16200,0.5649,183.03,6
ACC503186,2024-10-01,13058.15,17300,0.7548,261.16,0
ACC503186,2024-11-01,11788.03,17300,0.6814,235.76,0
ACC503186,2024-12-01,11314.37,17300,0.654,226.29,0
ACC503186,2025-01-01,11858.07,17300,0.6854,237.16,0
ACC503186,2025-02-01,12070.93,17300,0.6977,241.42,0
ACC503186,2025-03-01,11606.52,17300,0.6709,232.13,0
ACC503186,2025-04-01,10651.02,17300,0.6157,213.02,0
ACC503186,2025-05-01,9605.72,17300,0.5552,192.11,0
ACC503186,2025-06-01,9501.94,17300,0.5492,190.04,0
ACC503186,2025-07-01,9986.45,17300,0.5773,199.73,1
ACC503186,2025-08-01,10883.34,17300,0.6291,217.67,0
ACC503186,2025-09-01,10153.42,17300,0.5869,203.07,0
ACC503187,2024-10-01,6143.91,11900,0.5163,122.88,0
ACC503187,2024-11-01,5983.78,11900,0.5028,119.68,0
ACC503187,2024-12-01,5606.39,11900,0.4711,112.13,0
ACC503187,2025-01-01,6059.76,11900,0.5092,121.2,0
ACC503187,2025-02-01,6097.38,11900,0.5124,121.95,1
ACC503187,2025-03-01,5034.82,11900,0.4231,100.7,0
ACC503187,2025-04-01,4699.11,11900,0.3949,93.98,0
ACC503187,2025-05-01,4922.15,11900,0.4136,98.44,0
ACC503187,2025-06-01,4546.24,11900,0.382,90.92,0
ACC503187,2025-07-01,4570.6,11900,0.3841,91.41,0
ACC503187,2025-08-01,3978.34,11900,0.3343,79.57,0
ACC503187,2025-09-01,3782.5,11900,0.3179,75.65,0
ACC503188,2024-10-01,788.9,17300,0.0456,25.0,0
ACC503188,2024-11-01,296.76,17300,0.0172,25.0,0
ACC503188,2024-12-01,887.88,17300,0.0513,25.0,0
ACC503188,2025-01-01,40.2,17300,0.0023,25.0,0
ACC503188,2025-02-01,1004.13,17300,0.058,25.0,0
ACC503188,2025-03-01,1109.57,17300,0.0641,25.0,0
ACC503188,2025-04-01,1565.75,17300,0.0905,31.31,0
ACC503188,2025-05-01,394.56,17300,0.0228,25.0,0
ACC503188,2025-06-01,830.56,17300,0.048,25.0,0
ACC503188,2025-07-01,2340.89,17300,0.1353,46.82,0
ACC503188,2025-08-01,2455.86,17300,0.142,49.12,0
ACC503188,2025-09-01,4221.82,17300,0.244,84.44,0
ACC503189,2024-10-01,3609.28,24200,0.1491,72.19,0
ACC503189,2024-11-01,3197.8,24200,0.1321,63.96,0
ACC503189,2024-12-01,2398.16,24200,0.0991,47.96,0
ACC503189,2025-01-01,2711.86,24200,0.1121,54.24,0
ACC503189,2025-02-01,2518.64,24200,0.1041,50.37,1
ACC503189,2025-03-01,3735.79,24200,0.1544,74.72,0
ACC503189,2025-04-01,3035.74,24200,0.1254,60.71,4
ACC503189,2025-05-01,3210.54,24200,0.1327,64.21,0
ACC503189,2025-06-01,3025.55,24200,0.125,60.51,0
ACC503189,2025-07-01,2740.74,24200,0.1133,54.81,0
ACC503189,2025-08-01,2666.2,24200,0.1102,53.32,0
ACC503189,2025-09-01,4138.04,24200,0.171,82.76,0
ACC503190,2024-10-01,1703.31,19700,0.0865,34.07,0
ACC503190,2024-11-01,2017.6,19700,0.1024,40.35,0
ACC503190,2024-12-01,2680.12,19700,0.136,53.6,0
ACC503190,2025-01-01,2104.3,19700,0.1068,42.09,0
ACC503190,2025-02-01,2781.14,19700,0.1412,55.62,0
ACC503190,2025-03-01,2815.92,19700,0.1429,56.32,0
ACC503190,2025-04-01,2146.82,19700,0.109,42.94,0
ACC503190,2025-05-01,1600.82,19700,0.0813,32.02,0
ACC503190,2025-06-01,1619.01,19700,0.0822,32.38,0
ACC503190,2025-07-01,1971.43,19700,0.1001,39.43,0
ACC503190,2025-08-01,1876.32,19700,0.0952,37.53,0
ACC503190,2025-09-01,1690.15,19700,0.0858,33.8,0
ACC503191,2024-10-01,8839.45,17700,0.4994,176.79,0
ACC503191,2024-11-01,8514.58,17700,0.481,170.29,0
ACC503191,2024-12-01,9822.59,17700,0.5549,196.45,0
ACC503191,2025-01-01,9962.86,17700,0.5629,199.26,0
ACC503191,2025-02-01,9312.27,17700,0.5261,186.25,0
ACC503191,2025-03-01,8025.8,17700,0.4534,160.52,0
ACC503191,2025-04-01,7990.71,17700,0.4515,159.81,0
ACC503191,2025-05-01,8915.41,17700,0.5037,178.31,2
ACC503191,2025-06-01,8487.02,17700,0.4795,169.74,0
ACC503191,2025-07-01,8709.76,17700,0.4921,174.2,0
ACC503191,2025-08-01,9233.88,17700,0.5217,184.68,0
ACC503191,2025-09-01,9720.87,17700,0.5492,194.42,0
ACC503192,2024-10-01,3067.64,11800,0.26,61.35,0
ACC503192,2024-11-01,3065.72,11800,0.2598,61.31,0
ACC503192,2024-12-01,2638.02,11800,0.2236,52.76,0
ACC503192,2025-01-01,2824.73,11800,0.2394,56.49,3
ACC503192,2025-02-01,3573.17,11800,0.3028,71.46,0
ACC503192,2025-03-01,3285.88,11800,0.2785,65.72,0
ACC503192,2025-04-01,3695.38,11800,0.3132,73.91,0
ACC503192,2025-05-01,3409.96,11800,0.289,68.2,1
ACC503192,2025-06-01,3595.68,11800,0.3047,71.91,0
ACC503192,2025-07-01,3850.33,11800,0.3263,77.01,2
ACC503192,2025-08-01,4436.2,11800,0.3759,88.72,3
ACC503192,2025-09-01,4053.1,11800,0.3435,81.06,0
ACC503193,2024-10-01,9838.64,17500,0.5622,196.77,0
ACC503193,2024-11-01,9332.75,17500,0.5333,186.66,0
ACC503193,2024-12-01,8888.03,17500,0.5079,177.76,0
ACC503193,2025-01-01,9611.54,17500,0.5492,192.23,0
ACC503193,2025-02-01,10181.28,17500,0.5818,203.63,0
ACC503193,2025-03-01,10421.84,17500,0.5955,208.44,0
ACC503193,2025-04-01,8897.42,17500,0.5084,177.95,0
ACC503193,2025-05-01,9792.8,17500,0.5596,195.86,0
ACC503193,2025-06-01,9365.81,17500,0.5352,187.32,3
ACC503193,2025-07-01,8959.87,17500,0.512,179.2,2
ACC503193,2025-08-01,8819.79,17500,0.504,176.4,0
ACC503193,2025-09-01,7981.28,17500,0.4561,159.63,0
ACC503194,2024-10-01,5140.17,18000,0.2856,102.8,0
ACC503194,2024-11-01,5530.63,18000,0.3073,110.61,0
ACC503194,2024-12-01,6111.7,18000,0.3395,122.23,0
ACC503194,2025-01-01,6875.66,18000,0.382,137.51,3
ACC503194,2025-02-01,5846.02,18000,0.3248,116.92,0
ACC503194,2025-03-01,6708.16,18000,0.3727,134.16,0
ACC503194,2025-04-01,7504.81,18000,0.4169,150.1,2
ACC503194,2025-05-01,6944.85,18000,0.3858,138.9,0
ACC503194,2025-06-01,6289.19,18000,0.3494,125.78,0
ACC503194,2025-07-01,5421.05,18000,0.3012,108.42,0
ACC503194,2025-08-01,3813.01,18000,0.2118,76.26,0
ACC503194,2025-09-01,5246.27,18000,0.2915,104.93,1
ACC503195,2024-10-01,1214.67,30700,0.0396,25.0,0
ACC503195,2024-11-01,1836.8,30700,0.0598,36.74,0
ACC503195,2024-12-01,3171.65,30700,0.1033,63.43,0
ACC503195,2025-01-01,2795.07,30700,0.091,55.9,0
ACC503195,2025-02-01,3596.68,30700,0.1172,71.93,0
ACC503195,2025-03-01,1710.54,30700,0.0557,34.21,0
ACC503195,2025-04-01,2298.32,30700,0.0749,45.97,0
