application_id,mob,performance_date,dpd_bucket,current_dpd,balance_outstanding
APP007081,15,2025-02-12,0,0,26099.6
APP007081,16,2025-03-12,0,0,25288.21
APP007081,17,2025-04-12,0,0,24392.9
APP007081,18,2025-05-12,0,0,24690.57
APP007081,19,2025-06-12,0,0,23898.95
APP007081,20,2025-07-12,0,0,22099.28
APP007081,21,2025-08-12,0,0,22027.35
APP007081,22,2025-09-12,0,0,20817.88
APP007082,1,2024-09-16,0,0,39131.19
APP007082,2,2024-10-16,1,15,36786.95
APP007082,3,2024-11-16,1,15,35884.86
APP007082,4,2024-12-16,1,15,34399.89
APP007082,5,2025-01-16,1,15,31172.68
APP007082,6,2025-02-16,0,0,30590.98
APP007082,7,2025-03-16,0,0,28646.08
APP007082,8,2025-04-16,0,0,27326.07
APP007082,9,2025-05-16,0,0,24964.95
APP007082,10,2025-06-16,0,0,23617.94
APP007082,11,2025-07-16,0,0,21894.26
APP007082,12,2025-08-16,0,0,20862.41
APP007082,13,2025-09-16,0,0,18648.98
APP007083,1,2024-08-19,0,0,31668.04
APP007083,2,2024-09-19,0,0,31262.26
APP007083,3,2024-10-19,0,0,29499.94
APP007083,4,2024-11-19,0,0,28211.77
APP007083,5,2024-12-19,0,0,26230.25
APP007083,6,2025-01-19,0,0,25980.74
APP007083,7,2025-02-19,0,0,23807.83
APP007083,8,2025-03-19,0,0,22428.32
APP007083,9,2025-04-19,0,0,22025.77
APP007083,10,2025-05-19,0,0,20196.64
APP007083,11,2025-06-19,0,0,17767.51
APP007083,12,2025-07-19,0,0,16406.18
APP007083,13,2025-08-19,0,0,16160.24
APP007083,14,2025-09-19,0,0,14186.59
APP007084,1,2023-11-04,0,0,23608.17
APP007084,2,2023-12-04,0,0,21944.56
APP007084,3,2024-01-04,0,0,21899.66
APP007084,4,2024-02-04,0,0,20765.26
APP007084,5,2024-03-04,0,0,18827.36
APP007084,6,2024-04-04,0,0,18403.43
APP007084,7,2024-05-04,0,0,17945.91
APP007084,8,2024-06-04,1,15,15853.21
APP007084,9,2024-07-04,1,15,14934.5
APP007084,10,2024-08-04,1,15,14266.36
APP007084,11,2024-09-04,0,0,13015.09
APP007084,12,2024-10-04,1,15,12753.62
APP007084,13,2024-11-04,1,15,11401.0
APP007084,14,2024-12-04,0,0,10831.87
APP007084,15,2025-01-04,0,0,9774.18
APP007084,16,2025-02-04,0,0,8263.66
APP007084,17,2025-03-04,0,0,7634.64
APP007084,18,2025-04-04,0,0,6536.17
APP007084,19,2025-05-04,0,0,5308.97
APP007084,20,2025-06-04,0,0,4001.97
APP007084,21,2025-07-04,0,0,3038.79
APP007084,22,2025-08-04,0,0,2076.86
APP007084,23,2025-09-04,0,0,1058.13
APP007085,1,2023-10-19,1,15,5847.87
APP007085,2,2023-11-19,0,0,5573.2
APP007085,3,2023-12-19,0,0,5380.69
APP007085,4,2024-01-19,0,0,5399.42
APP007085,5,2024-02-19,0,0,5503.13
APP007085,6,2024-03-19,0,0,5494.96
APP007085,7,2024-04-19,0,0,5359.92
APP007085,8,2024-05-19,0,0,5112.85
APP007085,9,2024-06-19,0,0,4955.36
APP007085,10,2024-07-19,0,0,4614.86
APP007085,11,2024-08-19,0,0,4560.44
APP007085,12,2024-09-19,0,0,4394.93
APP007085,13,2024-10-19,0,0,4287.19
APP007085,14,2024-11-19,0,0,4438.4
APP007085,15,2024-12-19,0,0,3923.27
APP007085,16,2025-01-19,0,0,4137.07
APP007085,17,2025-02-19,0,0,3970.9
APP007085,18,2025-03-19,0,0,3898.6
APP007085,19,2025-04-19,0,0,3610.91
APP007085,20,2025-05-19,0,0,3497.16
APP007085,21,2025-06-19,0,0,3282.76
APP007085,22,2025-07-19,0,0,3211.19
APP007085,23,2025-08-19,0,0,3076.96
APP007085,24,2025-09-19,0,0,3128.03
APP007086,1,2024-09-06,0,0,41892.2
APP007086,2,2024-10-06,0,0,41849.64
APP007086,3,2024-11-06,0,0,38038.48
APP007086,4,2024-12-06,0,0,37261.45
APP007086,5,2025-01-06,0,0,36959.97
APP007086,6,2025-02-06,0,0,36492.56
APP007086,7,2025-03-06,0,0,34626.69
APP007086,8,2025-04-06,0,0,34564.96
APP007086,9,2025-05-06,0,0,32269.16
APP007086,10,2025-06-06,0,0,30344.85
APP007086,11,2025-07-06,0,0,29922.21
APP007086,12,2025-08-06,0,0,28587.37
APP007086,13,2025-09-06,0,0,28608.1
APP007087,1,2024-07-17,0,0,44410.42
APP007087,2,2024-08-17,0,0,41845.83
APP007087,3,2024-09-17,1,15,42248.03
APP007087,4,2024-10-17,0,0,43305.29
APP007087,5,2024-11-17,0,0,41734.42
APP007087,6,2024-12-17,0,0,39786.25
APP007087,7,2025-01-17,0,0,38176.92
APP007087,8,2025-02-17,1,15,38988.25
APP007087,9,2025-03-17,0,0,36672.65
APP007087,10,2025-04-17,0,0,37226.34
APP007087,11,2025-05-17,0,0,36433.69
APP007087,12,2025-06-17,0,0,33753.88
APP007087,13,2025-07-17,0,0,32750.38
APP007087,14,2025-08-17,0,0,33349.53
APP007087,15,2025-09-17,0,0,32563.32
APP007088,1,2024-05-01,0,0,46632.54
APP007088,2,2024-06-01,0,0,44377.79
APP007088,3,2024-07-01,0,0,42068.52
APP007088,4,2024-08-01,0,0,39161.85
APP007088,5,2024-09-01,0,0,37943.72
APP007088,6,2024-10-01,0,0,38261.95
APP007088,7,2024-11-01,0,0,38584.45
APP007088,8,2024-12-01,0,0,34267.17
APP007088,9,2025-01-01,0,0,32922.69
APP007088,10,2025-02-01,0,0,34639.17
APP007088,11,2025-03-01,0,0,30922.67
APP007088,12,2025-04-01,0,0,32163.51
APP007088,13,2025-05-01,0,0,30806.83
APP007088,14,2025-06-01,0,0,26906.67
APP007088,15,2025-07-01,0,0,27949.01
APP007088,16,2025-08-01,0,0,24532.38
APP007088,17,2025-09-01,0,0,23097.89
APP007089,1,2024-03-25,1,15,17768.0
APP007089,2,2024-04-25,1,15,15919.13
APP007089,3,2024-05-25,1,15,16476.62
APP007089,4,2024-06-25,1,15,15869.84
APP007089,5,2024-07-25,0,0,15271.56
APP007089,6,2024-08-25,0,0,14022.03
APP007089,7,2024-09-25,0,0,13473.59
APP007089,8,2024-10-25,0,0,13551.08
APP007089,9,2024-11-25,0,0,13599.53
APP007089,10,2024-12-25,0,0,13153.21
APP007089,11,2025-01-25,0,0,12603.89
APP007089,12,2025-02-25,0,0,11840.56
APP007089,13,2025-03-25,0,0,10769.57
APP007089,14,2025-04-25,0,0,10942.6
APP007089,15,2025-05-25,0,0,9829.24
APP007089,16,2025-06-25,0,0,10175.65
APP007089,17,2025-07-25,0,0,9685.03
APP007089,18,2025-08-25,0,0,8883.97
APP007089,19,2025-09-25,0,0,7955.17
APP007090,1,2023-06-14,1,15,48821.93
APP007090,2,2023-07-14,1,15,48471.61
APP007090,3,2023-08-14,1,15,46406.19
APP007090,4,2023-09-14,0,0,44191.63
APP007090,5,2023-10-14,1,15,44119.82
APP007090,6,2023-11-14,1,15,43346.07
APP007090,7,2023-12-14,1,15,41105.28
APP007090,8,2024-01-14,1,15,40880.38
APP007090,9,2024-02-14,1,15,40718.67
APP007090,10,2024-03-14,1,15,41169.47
APP007090,11,2024-04-14,2,45,40051.45
APP007090,12,2024-05-14,2,45,37724.41
APP007090,13,2024-06-14,2,45,37339.9
APP007090,14,2024-07-14,2,45,36974.9
APP007090,15,2024-08-14,2,45,37728.76
APP007090,16,2024-09-14,2,45,35313.69
APP007090,17,2024-10-14,2,45,34875.87
APP007090,18,2024-11-14,2,45,35186.37
APP007090,19,2024-12-14,2,45,34656.35
APP007090,20,2025-01-14,2,45,32821.78
APP007090,21,2025-02-14,2,45,32605.16
APP007090,22,2025-03-14,1,15,31997.33
APP007090,23,2025-04-14,1,15,30260.8
APP007090,24,2025-05-14,1,15,30398.64
APP007090,25,2025-06-14,1,15,28521.37
APP007090,26,2025-07-14,1,15,27221.29
APP007090,27,2025-08-14,1,15,26616.18
APP007090,28,2025-09-14,1,15,24671.55
APP007091,1,2023-03-04,1,15,20597.72
APP007091,2,2023-04-04,2,45,21693.44
APP007091,3,2023-05-04,2,45,20460.13
APP007091,4,2023-06-04,1,15,18648.13
APP007091,5,2023-07-04,1,15,18774.4
APP007091,6,2023-08-04,1,15,18212.53
APP007091,7,2023-09-04,1,15,17637.02
APP007091,8,2023-10-04,1,15,16970.37
APP007091,9,2023-11-04,1,15,16780.38
APP007091,10,2023-12-04,1,15,16433.9
APP007091,11,2024-01-04,1,15,14646.88
APP007091,12,2024-02-04,0,0,14568.85
APP007091,13,2024-03-04,0,0,14382.08
APP007091,14,2024-04-04,0,0,13059.67
APP007091,15,2024-05-04,0,0,12452.62
APP007091,16,2024-06-04,1,15,12316.52
APP007091,17,2024-07-04,1,15,11326.69
APP007091,18,2024-08-04,1,15,10824.17
APP007091,19,2024-09-04,1,15,10337.36
APP007091,20,2024-10-04,1,15,9499.6
APP007091,21,2024-11-04,0,0,9323.64
APP007091,22,2024-12-04,0,0,8780.03
APP007091,23,2025-01-04,0,0,7750.21
APP007091,24,2025-02-04,0,0,7402.17
APP007091,25,2025-03-04,0,0,6396.48
APP007091,26,2025-04-04,0,0,5965.01
APP007091,27,2025-05-04,0,0,5740.17
APP007091,28,2025-06-04,0,0,4751.08
APP007091,29,2025-07-04,1,15,4069.3
APP007091,30,2025-08-04,0,0,3791.11
APP007091,31,2025-09-04,0,0,3032.71
APP007092,1,2024-12-03,0,0,41478.0
APP007092,2,2025-01-03,0,0,38829.71
APP007092,3,2025-02-03,0,0,37677.79
APP007092,4,2025-03-03,0,0,38504.36
APP007092,5,2025-04-03,0,0,37964.97
APP007092,6,2025-05-03,0,0,36068.68
APP007092,7,2025-06-03,0,0,35168.17
APP007092,8,2025-07-03,0,0,32485.27
APP007092,9,2025-08-03,0,0,33343.71
APP007092,10,2025-09-03,0,0,32222.66
APP007093,1,2024-05-21,0,0,46029.74
APP007093,2,2024-06-21,0,0,45180.98
APP007093,3,2024-07-21,0,0,43391.52
APP007093,4,2024-08-21,0,0,42333.01
APP007093,5,2024-09-21,0,0,44223.43
APP007093,6,2024-10-21,0,0,42242.56
APP007093,7,2024-11-21,0,0,42475.72
APP007093,8,2024-12-21,0,0,39859.72
APP007093,9,2025-01-21,0,0,37882.87
APP007093,10,2025-02-21,0,0,36549.95
APP007093,11,2025-03-21,0,0,37750.29
APP007093,12,2025-04-21,0,0,37542.7
APP007093,13,2025-05-21,1,15,37072.35
APP007093,14,2025-06-21,1,15,35204.57
APP007093,15,2025-07-21,1,15,34383.77
APP007093,16,2025-08-21,1,15,31001.09
APP007093,17,2025-09-21,1,15,30280.11
APP007094,1,2023-04-01,0,0,6167.53
APP007094,2,2023-05-01,0,0,5900.65
APP007094,3,2023-06-01,0,0,5719.44
APP007094,4,2023-07-01,0,0,5281.23
APP007094,5,2023-08-01,0,0,5208.98
APP007094,6,2023-09-01,0,0,5176.75
APP007094,7,2023-10-01,0,0,4999.84
APP007094,8,2023-11-01,0,0,5105.84
APP007094,9,2023-12-01,1,15,4858.38
APP007094,10,2024-01-01,1,15,4765.65
APP007094,11,2024-02-01,1,15,4568.52
APP007094,12,2024-03-01,0,0,4405.42
APP007094,13,2024-04-01,0,0,4177.37
APP007094,14,2024-05-01,0,0,4431.94
APP007094,15,2024-06-01,0,0,4323.63
APP007094,16,2024-07-01,0,0,3850.04
APP007094,17,2024-08-01,0,0,3825.49
APP007094,18,2024-09-01,0,0,3577.17
APP007094,19,2024-10-01,0,0,3629.04
APP007094,20,2024-11-01,0,0,3610.88
APP007094,21,2024-12-01,0,0,3481.18
APP007094,22,2025-01-01,0,0,3183.75
APP007094,23,2025-02-01,0,0,3106.35
APP007094,24,2025-03-01,0,0,2885.28
APP007094,25,2025-04-01,0,0,2941.22
APP007094,26,2025-05-01,0,0,2836.34
APP007094,27,2025-06-01,0,0,2650.18
APP007094,28,2025-07-01,0,0,2417.39
APP007094,29,2025-08-01,0,0,2471.17
APP007094,30,2025-09-01,0,0,2361.16
APP007095,1,2023-11-21,0,0,42170.7
APP007095,2,2023-12-21,0,0,42126.19
APP007095,3,2024-01-21,0,0,38441.02
APP007095,4,2024-02-21,0,0,38004.39
APP007095,5,2024-03-21,0,0,36618.8
APP007095,6,2024-04-21,0,0,33358.35
APP007095,7,2024-05-21,0,0,31555.94
APP007095,8,2024-06-21,0,0,29319.61
APP007095,9,2024-07-21,0,0,29127.87
APP007095,10,2024-08-21,0,0,27478.36
APP007095,11,2024-09-21,0,0,24741.12
APP007095,12,2024-10-21,0,0,22331.15
APP007095,13,2024-11-21,0,0,21112.78
APP007095,14,2024-12-21,0,0,18448.3
APP007095,15,2025-01-21,0,0,17463.28
APP007095,16,2025-02-21,0,0,15779.75
APP007095,17,2025-03-21,0,0,12921.83
APP007095,18,2025-04-21,0,0,11232.85
APP007095,19,2025-05-21,0,0,9270.06
APP007095,20,2025-06-21,0,0,7375.74
APP007095,21,2025-07-21,0,0,5757.22
APP007095,22,2025-08-21,0,0,3754.14
APP007095,23,2025-09-21,0,0,1892.86
APP007096,1,2024-03-27,0,0,32959.84
APP007096,2,2024-04-27,0,0,31728.74
APP007096,3,2024-05-27,0,0,32145.2
APP007096,4,2024-06-27,0,0,29448.36
APP007096,5,2024-07-27,0,0,27947.25
APP007096,6,2024-08-27,0,0,27383.52
APP007096,7,2024-09-27,0,0,27341.32
APP007096,8,2024-10-27,0,0,24835.42
APP007096,9,2024-11-27,0,0,25536.69
APP007096,10,2024-12-27,0,0,24961.53
APP007096,11,2025-01-27,0,0,22841.45
APP007096,12,2025-02-27,0,0,22835.52
APP007096,13,2025-03-27,0,0,21315.19
APP007096,14,2025-04-27,0,0,21298.09
APP007096,15,2025-05-27,0,0,19516.14
APP007096,16,2025-06-27,0,0,18063.23
APP007096,17,2025-07-27,0,0,18099.02
APP007096,18,2025-08-27,0,0,17249.34
APP007096,19,2025-09-27,0,0,16006.53
APP007097,1,2024-10-30,0,0,7163.79
APP007097,2,2024-11-30,0,0,6668.56
APP007097,3,2024-12-30,0,0,6249.52
APP007097,4,2025-01-30,1,15,5175.02
APP007097,5,2025-02-28,1,15,4536.65
APP007097,6,2025-03-30,1,15,3904.31
APP007097,7,2025-04-30,0,0,3414.61
APP007097,8,2025-05-30,0,0,2799.6
APP007097,9,2025-06-30,0,0,2079.77
APP007097,10,2025-07-30,0,0,1307.26
APP007097,11,2025-08-30,0,0,642.48
APP007097,12,2025-09-30,0,0,0.0
APP007098,1,2024-06-20,0,0,14450.1
APP007098,2,2024-07-20,0,0,13503.96
APP007098,3,2024-08-20,0,0,12200.09
APP007098,4,2024-09-20,0,0,11658.69
APP007098,5,2024-10-20,0,0,11167.34
APP007098,6,2024-11-20,0,0,11383.5
APP007098,7,2024-12-20,0,0,10559.93
APP007098,8,2025-01-20,0,0,10134.22
APP007098,9,2025-02-20,0,0,8787.32
APP007098,10,2025-03-20,0,0,8825.12
APP007098,11,2025-04-20,0,0,7534.14
APP007098,12,2025-05-20,0,0,7321.74
APP007098,13,2025-06-20,0,0,6462.32
APP007098,14,2025-07-20,0,0,6333.94
APP007098,15,2025-08-20,0,0,5195.45
APP007098,16,2025-09-20,0,0,4654.6
APP007099,1,2024-09-17,0,0,10996.25
APP007099,2,2024-10-17,0,0,10119.96
APP007099,3,2024-11-17,0,0,10452.03
APP007099,4,2024-12-17,1,15,9611.34
APP007099,5,2025-01-17,1,15,9290.47
APP007099,6,2025-02-17,1,15,9087.45
APP007099,7,2025-03-17,1,15,8959.34
APP007099,8,2025-04-17,1,15,8269.62
APP007099,9,2025-05-17,0,0,8152.58
APP007099,10,2025-06-17,0,0,7906.39
APP007099,11,2025-07-17,0,0,7400.07
APP007099,12,2025-08-17,0,0,7583.84
APP007099,13,2025-09-17,0,0,6823.86
APP007100,1,2024-12-26,0,0,1931.06
APP007100,2,2025-01-26,0,0,1745.65
APP007100,3,2025-02-26,1,15,1806.85
APP007100,4,2025-03-26,1,15,1692.83
APP007100,5,2025-04-26,1,15,1577.74
APP007100,6,2025-05-26,1,15,1435.77
APP007100,7,2025-06-26,1,15,1360.56
APP007100,8,2025-07-26,1,15,1349.04
APP007100,9,2025-08-26,0,0,1202.73
APP007100,10,2025-09-26,0,0,1115.62
APP007101,1,2023-11-05,1,15,30302.07
APP007101,2,2023-12-05,1,15,29029.47
APP007101,3,2024-01-05,1,15,25455.04
APP007101,4,2024-02-05,1,15,25421.13
APP007101,5,2024-03-05,1,15,23634.05
APP007101,6,2024-04-05,1,15,23844.55
APP007101,7,2024-05-05,1,15,20829.58
APP007101,8,2024-06-05,1,15,19681.35
APP007101,9,2024-07-05,1,15,19654.27
APP007101,10,2024-08-05,1,15,17004.82
APP007101,11,2024-09-05,1,15,16509.67
APP007101,12,2024-10-05,1,15,15928.12
APP007101,13,2024-11-05,0,0,13469.87
APP007101,14,2024-12-05,0,0,12564.9
APP007101,15,2025-01-05,0,0,11865.45
APP007101,16,2025-02-05,0,0,9827.42
APP007101,17,2025-03-05,0,0,8872.66
APP007101,18,2025-04-05,0,0,7549.25
APP007101,19,2025-05-05,0,0,6492.28
APP007101,20,2025-06-05,0,0,5055.21
APP007101,21,2025-07-05,0,0,4000.52
APP007101,22,2025-08-05,0,0,2608.68
APP007101,23,2025-09-05,0,0,1313.28
APP007102,1,2023-09-17,0,0,1915.59
APP007102,2,2023-10-17,0,0,1840.26
APP007102,3,2023-11-17,0,0,1949.22
APP007102,4,2023-12-17,0,0,1841.92
APP007102,5,2024-01-17,0,0,1754.73
APP007102,6,2024-02-17,0,0,1749.12
APP007102,7,2024-03-17,0,0,1698.18
APP007102,8,2024-04-17,0,0,1687.47
APP007102,9,2024-05-17,0,0,1713.99
APP007102,10,2024-06-17,0,0,1587.54
APP007102,11,2024-07-17,0,0,1571.81
APP007102,12,2024-08-17,0,0,1531.34
APP007102,13,2024-09-17,0,0,1593.9
APP007102,14,2024-10-17,0,0,1605.2
APP007102,15,2024-11-17,0,0,1435.58
APP007102,16,2024-12-17,0,0,1462.58
APP007102,17,2025-01-17,0,0,1469.1
APP007102,18,2025-02-17,0,0,1386.5
APP007102,19,2025-03-17,0,0,1416.08
APP007102,20,2025-04-17,0,0,1315.05
APP007102,21,2025-05-17,0,0,1264.71
APP007102,22,2025-06-17,0,0,1265.82
APP007102,23,2025-07-17,0,0,1181.61
APP007102,24,2025-08-17,0,0,1233.6
APP007102,25,2025-09-17,0,0,1130.27
APP007103,1,2024-03-06,0,0,46642.63
APP007103,2,2024-04-06,0,0,49053.86
APP007103,3,2024-05-06,0,0,47449.25
APP007103,4,2024-06-06,0,0,45107.13
APP007103,5,2024-07-06,0,0,42268.41
APP007103,6,2024-08-06,0,0,45171.51
APP007103,7,2024-09-06,0,0,42319.6
APP007103,8,2024-10-06,0,0,41269.15
APP007103,9,2024-11-06,0,0,41207.6
APP007103,10,2024-12-06,0,0,38593.97
APP007103,11,2025-01-06,0,0,39610.54
APP007103,12,2025-02-06,0,0,38758.13
APP007103,13,2025-03-06,0,0,37233.03
APP007103,14,2025-04-06,0,0,35710.93
APP007103,15,2025-05-06,0,0,33817.4
APP007103,16,2025-06-06,0,0,32224.54
APP007103,17,2025-07-06,0,0,33475.41
APP007103,18,2025-08-06,0,0,30299.08
APP007103,19,2025-09-06,0,0,29670.75
APP007104,1,2023-10-28,0,0,34939.05
APP007104,2,2023-11-28,0,0,34122.64
APP007104,3,2023-12-28,0,0,31502.94
APP007104,4,2024-01-28,0,0,30652.03
APP007104,5,2024-02-28,1,15,31882.15
APP007104,6,2024-03-28,1,15,30220.43
APP007104,7,2024-04-28,1,15,27674.2
APP007104,8,2024-05-28,1,15,26604.21
APP007104,9,2024-06-28,1,15,27422.1
APP007104,10,2024-07-28,1,15,26497.28
APP007104,11,2024-08-28,1,15,25089.07
APP007104,12,2024-09-28,1,15,23446.91
APP007104,13,2024-10-28,1,15,23018.38
APP007104,14,2024-11-28,1,15,21138.86
APP007104,15,2024-12-28,1,15,20352.29
APP007104,16,2025-01-28,1,15,19525.4
APP007104,17,2025-02-28,1,15,19141.61
APP007104,18,2025-03-28,1,15,17489.05
APP007104,19,2025-04-28,1,15,16240.96
APP007104,20,2025-05-28,0,0,16227.79
APP007104,21,2025-06-28,0,0,14541.65
APP007104,22,2025-07-28,0,0,14034.76
APP007104,23,2025-08-28,0,0,13033.88
APP007104,24,2025-09-28,0,0,11725.94
APP007105,1,2023-03-10,0,0,8725.46
APP007105,2,2023-04-10,0,0,7661.33
APP007105,3,2023-05-10,1,15,7232.89
APP007105,4,2023-06-10,1,15,6370.18
APP007105,5,2023-07-10,0,0,5795.28
APP007105,6,2023-08-10,0,0,4581.74
APP007105,7,2023-09-10,0,0,3863.79
APP007105,8,2023-10-10,0,0,3060.23
APP007105,9,2023-11-10,0,0,2285.94
APP007105,10,2023-12-10,0,0,1534.18
APP007105,11,2024-01-10,0,0,823.72
APP007105,12,2024-02-10,0,0,0.0
APP007105,13,2024-03-10,0,0,0.0
APP007105,14,2024-04-10,0,0,0.0
APP007105,15,2024-05-10,0,0,0.0
APP007105,16,2024-06-10,0,0,0.0
APP007105,17,2024-07-10,0,0,0.0
APP007105,18,2024-08-10,0,0,0.0
APP007105,19,2024-09-10,0,0,0.0
APP007105,20,2024-10-10,0,0,0.0
APP007105,21,2024-11-10,0,0,0.0
APP007105,22,2024-12-10,0,0,0.0
APP007105,23,2025-01-10,0,0,0.0
APP007105,24,2025-02-10,0,0,0.0
APP007105,25,2025-03-10,0,0,0.0
APP007105,26,2025-04-10,0,0,0.0
APP007105,27,2025-05-10,0,0,0.0
APP007105,28,2025-06-10,0,0,0.0
APP007105,29,2025-07-10,0,0,0.0
APP007105,30,2025-08-10,0,0,0.0
APP007105,31,2025-09-10,0,0,0.0
APP007106,1,2025-01-01,0,0,7711.16
APP007106,2,2025-02-01,0,0,7931.32
APP007106,3,2025-03-01,0,0,7360.11
APP007106,4,2025-04-01,0,0,7360.07
APP007106,5,2025-05-01,0,0,7297.27
APP007106,6,2025-06-01,0,0,7015.38
APP007106,7,2025-07-01,0,0,6756.62
APP007106,8,2025-08-01,0,0,6606.19
APP007106,9,2025-09-01,0,0,6254.85
APP007107,1,2023-05-19,0,0,28035.74
APP007107,2,2023-06-19,0,0,26708.78
APP007107,3,2023-07-19,0,0,25616.69
APP007107,4,2023-08-19,0,0,25110.74
APP007107,5,2023-09-19,0,0,25734.35
APP007107,6,2023-10-19,0,0,24821.89
APP007107,7,2023-11-19,0,0,24754.86
APP007107,8,2023-12-19,0,0,23811.33
APP007107,9,2024-01-19,0,0,22641.07
APP007107,10,2024-02-19,0,0,23657.75
APP007107,11,2024-03-19,0,0,22529.91
APP007107,12,2024-04-19,0,0,21445.39
APP007107,13,2024-05-19,0,0,20853.13
APP007107,14,2024-06-19,0,0,20625.01
APP007107,15,2024-07-19,1,15,20998.56
APP007107,16,2024-08-19,1,15,20441.65
APP007107,17,2024-09-19,1,15,19434.0
APP007107,18,2024-10-19,1,15,20545.75
APP007107,19,2024-11-19,0,0,19853.02
APP007107,20,2024-12-19,0,0,17993.84
APP007107,21,2025-01-19,0,0,18061.77
APP007107,22,2025-02-19,0,0,17221.67
APP007107,23,2025-03-19,0,0,16986.76
APP007107,24,2025-04-19,0,0,17240.05
APP007107,25,2025-05-19,0,0,16045.76
APP007107,26,2025-06-19,0,0,15229.5
APP007107,27,2025-07-19,0,0,15530.88
APP007107,28,2025-08-19,0,0,14760.9
APP007107,29,2025-09-19,0,0,14136.26
APP007108,1,2024-08-13,0,0,32009.59
APP007108,2,2024-09-13,0,0,30763.42
APP007108,3,2024-10-13,0,0,30191.26
APP007108,4,2024-11-13,0,0,31690.31
APP007108,5,2024-12-13,0,0,29667.2
APP007108,6,2025-01-13,0,0,28322.19
APP007108,7,2025-02-13,0,0,29210.33
APP007108,8,2025-03-13,1,15,26594.02
APP007108,9,2025-04-13,1,15,25521.96
APP007108,10,2025-05-13,1,15,27221.3
APP007108,11,2025-06-13,1,15,26398.39
APP007108,12,2025-07-13,0,0,25772.33
APP007108,13,2025-08-13,0,0,23730.0
APP007108,14,2025-09-13,0,0,23328.3
APP007109,1,2024-03-02,0,0,35703.61
APP007109,2,2024-04-02,0,0,34987.5
APP007109,3,2024-05-02,1,15,33009.98
APP007109,4,2024-06-02,2,45,33648.82
APP007109,5,2024-07-02,1,15,31151.56
APP007109,6,2024-08-02,1,15,29872.56
APP007109,7,2024-09-02,1,15,28313.93
APP007109,8,2024-10-02,0,0,29333.73
APP007109,9,2024-11-02,0,0,27469.63
APP007109,10,2024-12-02,0,0,26183.06
APP007109,11,2025-01-02,1,15,24943.59
APP007109,12,2025-02-02,0,0,25164.95
APP007109,13,2025-03-02,0,0,23298.8
APP007109,14,2025-04-02,0,0,22633.88
APP007109,15,2025-05-02,0,0,21486.99
APP007109,16,2025-06-02,0,0,20228.46
APP007109,17,2025-07-02,0,0,18494.21
APP007109,18,2025-08-02,0,0,18117.6
APP007109,19,2025-09-02,0,0,17847.34
APP007110,1,2023-11-20,0,0,17279.7
APP007110,2,2023-12-20,0,0,16145.31
APP007110,3,2024-01-20,0,0,16196.83
APP007110,4,2024-02-20,0,0,14442.55
APP007110,5,2024-03-20,0,0,14258.03
APP007110,6,2024-04-20,0,0,14771.56
APP007110,7,2024-05-20,0,0,13653.79
APP007110,8,2024-06-20,0,0,12717.23
APP007110,9,2024-07-20,0,0,12930.05
APP007110,10,2024-08-20,0,0,12142.89
APP007110,11,2024-09-20,0,0,12005.59
APP007110,12,2024-10-20,1,15,11683.22
APP007110,13,2024-11-20,1,15,10627.75
APP007110,14,2024-12-20,1,15,10509.16
APP007110,15,2025-01-20,1,15,10078.96
APP007110,16,2025-02-20,1,15,9396.26
APP007110,17,2025-03-20,1,15,9315.5
APP007110,18,2025-04-20,1,15,8219.1
APP007110,19,2025-05-20,0,0,7852.98
APP007110,20,2025-06-20,0,0,7580.23
APP007110,21,2025-07-20,0,0,6818.78
APP007110,22,2025-08-20,0,0,6482.3
APP007110,23,2025-09-20,0,0,5955.18
APP007111,1,2024-06-27,0,0,19332.79
APP007111,2,2024-07-27,0,0,20035.34
APP007111,3,2024-08-27,0,0,19331.04
APP007111,4,2024-09-27,0,0,18523.75
APP007111,5,2024-10-27,0,0,17822.41
APP007111,6,2024-11-27,0,0,17984.3
APP007111,7,2024-12-27,0,0,17707.78
APP007111,8,2025-01-27,0,0,16666.25
APP007111,9,2025-02-27,0,0,16283.21
APP007111,10,2025-03-27,0,0,15752.62
APP007111,11,2025-04-27,0,0,15662.37
APP007111,12,2025-05-27,0,0,15910.08
APP007111,13,2025-06-27,0,0,15494.51
APP007111,14,2025-07-27,0,0,14855.49
APP007111,15,2025-08-27,0,0,14722.1
APP007111,16,2025-09-27,0,0,13572.5
APP007112,1,2023-12-11,0,0,11119.83
APP007112,2,2024-01-11,0,0,10219.37
APP007112,3,2024-02-11,0,0,10015.42
APP007112,4,2024-03-11,0,0,10698.47
APP007112,5,2024-04-11,0,0,10474.01
APP007112,6,2024-05-11,0,0,10287.05
APP007112,7,2024-06-11,0,0,9388.96
APP007112,8,2024-07-11,0,0,9358.61
APP007112,9,2024-08-11,0,0,8959.16
APP007112,10,2024-09-11,0,0,9571.58
APP007112,11,2024-10-11,0,0,8742.14
APP007112,12,2024-11-11,0,0,8626.41
APP007112,13,2024-12-11,0,0,8788.63
APP007112,14,2025-01-11,0,0,8382.1
APP007112,15,2025-02-11,0,0,7940.25
APP007112,16,2025-03-11,0,0,8448.69
APP007112,17,2025-04-11,0,0,7996.3
APP007112,18,2025-05-11,0,0,7825.09
APP007112,19,2025-06-11,0,0,7738.06
APP007112,20,2025-07-11,0,0,7457.49
APP007112,21,2025-08-11,0,0,7216.41
