application_id,bureau_credit_score,enquiries_last_6m,active_credit_accounts,defaults_on_file,months_since_last_delinquency,total_existing_debt,credit_utilization_pct,credit_file_age_months
APP007694,899,1,5,0,,0.0,7.9,125
APP007695,764,4,4,0,,13014.65,50.6,91
APP007696,736,0,4,0,,0.0,54.5,49
APP007697,707,2,5,0,,15927.18,28.4,124
APP007698,711,1,3,0,,31221.41,49.9,18
APP007699,900,1,4,0,,0.0,13.5,92
APP007700,735,1,0,0,,15283.42,38.5,107
APP007701,752,0,1,0,,1687.83,34.2,146
APP007702,712,3,2,0,,22835.54,24.8,76
APP007703,729,1,4,0,,3028.24,48.3,16
APP007704,723,3,1,0,,4284.64,40.4,54
APP007705,791,1,3,0,,19089.85,35.8,49
APP007706,594,3,2,0,,15567.07,73.7,144
APP007707,589,5,2,2,1.0,34222.88,91.8,128
APP007708,547,3,4,0,,18901.99,53.7,52
APP007709,806,1,3,0,,8294.58,8.2,118
APP007710,603,2,2,0,,32256.63,63.1,109
APP007711,813,2,1,0,,9525.35,30.6,123
APP007712,711,1,7,0,,0.0,18.1,66
APP007713,777,0,0,0,,544.31,52.4,179
APP007714,675,3,3,0,,22789.47,56.2,111
APP007715,616,2,7,0,,24535.91,75.0,103
APP007716,621,4,5,0,,18834.62,31.1,129
APP007717,869,3,7,0,,234.18,4.2,140
APP007718,826,2,6,0,,2646.1,43.7,161
APP007719,698,1,2,0,,6772.77,46.5,56
APP007720,627,0,2,0,,6041.36,37.8,74
APP007721,660,0,3,0,,5001.09,46.9,99
APP007722,685,1,4,0,,39105.17,60.2,85
APP007723,768,3,1,0,,9424.01,31.6,126
APP007724,800,0,3,0,,0.0,29.4,59
APP007725,780,1,8,0,,0.0,31.3,96
APP007726,625,8,3,0,,27983.75,48.2,123
APP007727,614,3,2,0,,27972.47,25.9,91
APP007728,800,2,3,0,,3577.73,56.5,19
APP007729,759,2,5,0,,18019.38,0.0,78
APP007730,657,1,10,0,,3201.16,46.0,123
APP007731,797,2,4,0,,0.0,52.7,44
APP007732,712,1,7,0,,21037.1,27.7,143
APP007733,585,3,6,0,,28230.89,37.5,49
APP007734,776,2,4,0,,3671.57,48.4,160
APP007735,726,7,4,0,,27223.2,58.5,115
APP007736,767,0,3,0,,0.0,35.2,136
APP007737,708,0,4,0,,8760.39,33.1,57
APP007738,803,0,3,0,,20222.93,48.5,138
APP007739,731,2,1,0,,11495.04,28.5,102
APP007740,815,0,2,0,,7599.51,56.4,52
APP007741,581,1,3,0,,15647.62,57.3,58
APP007742,599,2,3,0,,18678.16,33.1,160
APP007743,541,4,5,1,15.0,29204.95,86.3,51
APP007744,827,1,2,0,,8362.02,0.0,54
APP007745,519,7,1,0,,46465.45,100.0,114
APP007746,589,3,1,0,,32002.77,66.2,180
APP007747,677,2,5,0,,17813.11,10.0,119
APP007748,674,3,2,0,,7379.89,36.1,76
APP007749,616,4,4,0,,17061.27,39.9,68
APP007750,749,3,3,0,,3096.44,90.3,86
APP007751,732,0,1,0,,5331.22,26.2,128
APP007752,626,1,5,0,,2721.13,47.5,103
APP007753,658,1,3,0,,28133.08,49.7,42
APP007754,627,1,1,0,,3276.55,66.0,106
APP007755,677,2,2,0,,31917.65,60.6,109
APP007756,735,2,4,0,,11591.58,29.7,137
APP007757,757,2,2,0,,23386.27,41.6,35
APP007758,524,7,2,2,52.0,30535.19,70.3,3
APP007759,708,2,3,0,,25434.42,5.3,9
APP007760,646,5,4,0,,17469.94,61.9,127
APP007761,725,3,4,0,,16901.44,45.8,81
APP007762,697,1,4,0,,0.0,59.1,123
APP007763,618,1,0,0,,15905.26,69.3,53
APP007764,756,1,3,0,,26841.02,45.0,100
APP007765,677,1,4,0,,6784.5,65.6,32
APP007766,811,3,4,0,,1717.28,27.1,133
APP007767,846,0,4,0,,0.0,3.8,116
APP007768,725,0,2,0,,7359.75,69.9,132
APP007769,519,2,2,0,,7921.29,57.3,97
APP007770,710,2,0,0,,15939.13,53.7,227
APP007771,698,1,4,0,,12637.58,42.5,26
APP007772,718,1,5,0,,33501.9,39.2,73
APP007773,584,2,7,0,,4214.11,41.6,172
APP007774,755,0,3,1,4.0,18415.44,78.5,107
APP007775,734,2,5,0,,19437.49,38.9,90
APP007776,473,4,4,1,27.0,47813.17,69.0,27
APP007777,550,4,2,4,9.0,31117.53,76.9,30
APP007778,771,2,5,0,,12093.27,56.5,78
APP007779,793,3,3,0,,7359.95,58.6,164
APP007780,520,4,1,1,22.0,27619.99,67.6,162
APP007781,865,0,4,0,,8584.77,34.7,85
APP007782,716,1,4,0,,8481.82,75.6,153
APP007783,645,3,2,1,15.0,28403.08,89.9,34
APP007784,599,4,5,0,,23703.79,100.0,82
APP007785,675,1,4,0,,8726.33,49.8,84
APP007786,604,3,1,0,,11771.94,80.3,166
APP007787,898,3,5,0,,0.0,5.4,130
APP007788,611,1,5,0,,18162.33,52.2,90
APP007789,811,1,1,0,,11187.61,16.7,82
APP007790,646,2,3,0,,19139.37,100.0,122
APP007791,620,4,3,2,4.0,33310.04,42.5,104
APP007792,664,1,3,0,,13995.8,54.9,3
APP007793,609,4,3,0,,20889.02,76.7,131
APP007794,747,0,4,0,,0.0,24.0,78
APP007795,783,0,5,0,,16243.52,42.2,33
APP007796,783,2,4,0,,24593.99,25.7,14
APP007797,713,0,2,0,,22754.8,13.6,134
APP007798,741,3,5,0,,13255.25,41.4,88
APP007799,714,2,3,0,,9753.27,55.0,155
APP007800,666,0,6,0,,31755.71,61.2,65
APP007801,649,2,6,0,,11613.8,73.3,97
APP007802,866,0,6,0,,0.0,0.0,142
APP007803,755,2,1,0,,30207.64,38.1,40
APP007804,611,2,3,0,,29252.01,68.2,25
APP007805,594,0,2,0,,16108.36,79.4,3
APP007806,636,0,5,0,,5000.85,48.5,127
APP007807,748,0,4,0,,0.0,32.5,10
APP007808,796,2,4,0,,16430.67,28.0,79
APP007809,674,2,1,0,,23425.43,50.8,70
APP007810,622,3,4,0,,0.0,47.2,3
APP007811,757,2,5,0,,38351.66,35.9,81
APP007812,727,2,4,0,,5814.35,42.2,116
APP007813,803,2,6,0,,0.0,14.9,141
APP007814,530,6,0,3,36.0,41609.74,84.1,45
APP007815,817,0,8,0,,0.0,52.0,54
APP007816,612,4,5,1,9.0,27452.65,52.8,12
APP007817,717,1,3,0,,10438.95,42.5,117
APP007818,585,5,4,0,,32157.32,98.2,44
APP007819,672,2,2,0,,10543.76,43.4,163
APP007820,744,3,2,0,,17597.57,42.8,135
APP007821,654,4,4,0,,30431.41,50.6,133
APP007822,721,0,4,0,,9350.87,0.0,108
APP007823,675,2,3,0,,12975.51,56.1,123
APP007824,814,0,4,0,,10678.1,42.3,25
APP007825,624,3,1,0,,28101.01,30.9,132
APP007826,717,0,6,0,,17985.31,21.0,114
APP007827,730,1,3,0,,18158.99,42.9,96
APP007828,597,1,1,0,,5166.67,50.1,177
APP007829,725,3,4,0,,4514.84,38.4,96
APP007830,830,1,6,0,,0.0,43.5,110
APP007831,533,6,3,1,87.0,24493.13,82.6,143
APP007832,846,1,5,0,,8826.2,16.7,84
APP007833,553,5,3,0,,39168.27,72.6,63
APP007834,599,3,4,2,101.0,32566.36,71.6,112
APP007835,567,0,3,0,,4987.44,35.8,172
APP007836,803,4,3,0,,27091.47,19.0,73
APP007837,812,1,5,0,,0.0,32.9,55
APP007838,846,1,6,0,,5016.04,72.7,84
APP007839,702,0,7,0,,22245.6,47.6,122
APP007840,675,2,3,0,,23814.33,54.3,135
APP007841,764,2,4,0,,2063.35,84.3,76
APP007842,729,0,2,0,,2179.29,34.2,142
APP007843,662,2,1,0,,0.0,70.3,42
APP007844,566,4,3,1,23.0,28548.23,93.6,155
APP007845,678,2,3,0,,22002.77,57.4,45
APP007846,487,8,2,0,,47457.21,85.4,138
APP007847,792,0,3,0,,0.0,1.6,117
APP007848,634,3,2,0,,16885.07,51.4,138
APP007849,692,2,1,0,,20209.21,65.4,56
APP007850,844,0,5,0,,2025.19,40.5,47
APP007851,780,1,2,0,,4313.48,33.4,58
APP007852,794,1,4,0,,2371.09,6.6,71
APP007853,628,2,2,1,8.0,26727.73,71.0,151
APP007854,812,1,7,0,,0.0,0.0,87
APP007855,788,1,5,0,,25557.34,58.4,105
APP007856,622,1,3,0,,15204.23,72.5,127
APP007857,900,3,3,0,,11364.74,0.0,26
APP007858,767,2,3,0,,4381.41,65.7,64
APP007859,873,3,2,0,,0.0,31.7,145
APP007860,648,2,2,0,,18638.72,22.8,117
APP007861,651,6,2,0,,30877.61,84.6,99
APP007862,692,5,0,0,,37884.2,85.9,122
APP007863,674,1,3,0,,13825.92,31.5,126
APP007864,609,6,1,0,,34859.82,38.6,109
APP007865,755,1,2,0,,8445.6,28.7,98
APP007866,660,2,3,1,4.0,23018.95,53.9,82
APP007867,693,3,3,0,,16338.79,25.6,153
APP007868,696,3,3,1,43.0,29112.41,90.4,79
APP007869,638,0,4,0,,20042.45,39.8,229
APP007870,749,4,3,0,,2726.16,55.5,177
APP007871,672,3,1,2,23.0,9416.26,22.0,128
APP007872,729,0,6,0,,7227.16,66.3,133
APP007873,682,4,4,0,,13181.27,99.1,117
APP007874,709,2,1,0,,3092.6,50.4,98
APP007875,621,3,5,1,12.0,32710.24,94.3,55
APP007876,610,6,1,0,,28475.55,48.4,106
APP007877,454,5,3,2,2.0,37557.19,100.0,25
APP007878,770,0,4,0,,11731.77,46.2,111
APP007879,755,1,3,0,,0.0,0.0,106
APP007880,706,1,4,0,,2886.14,38.8,129
APP007881,618,3,5,0,,0.0,61.9,70
APP007882,712,4,2,0,,22441.59,38.9,111
APP007883,521,2,3,2,3.0,28833.82,31.0,84
APP007884,808,0,1,0,,5659.56,14.1,125
APP007885,691,1,5,0,,21007.62,82.4,118
APP007886,618,6,3,0,,41827.65,55.9,66
APP007887,582,4,3,0,,15063.76,29.9,148
APP007888,537,4,4,0,,10831.75,61.3,125
APP007889,572,4,3,0,,16033.7,59.3,121
APP007890,709,0,3,0,,13518.34,45.1,50
APP007891,674,6,2,0,,18128.61,57.9,95
APP007892,842,1,1,0,,0.0,25.3,181
APP007893,491,7,4,3,11.0,54027.93,100.0,60
APP007894,788,4,6,0,,16971.62,34.6,106
APP007895,681,1,0,0,,17868.87,89.3,66
APP007896,735,1,2,0,,17257.27,18.2,79
APP007897,610,4,3,0,,48196.91,92.4,32
APP007898,651,3,3,0,,7280.98,66.1,105
APP007899,611,2,4,0,,25049.02,47.9,127
APP007900,774,0,5,0,,5727.85,0.0,94
APP007901,693,1,5,0,,0.0,79.3,68
APP007902,736,2,4,0,,9231.17,24.1,56
APP007903,590,3,3,1,41.0,21199.73,54.1,45
APP007904,729,0,4,0,,3152.93,0.0,175
APP007905,752,1,1,0,,6669.91,22.2,97
APP007906,554,4,4,1,25.0,28780.7,45.6,12
APP007907,617,3,8,0,,15867.13,59.7,67
APP007908,625,1,4,0,,0.0,45.3,58
APP007909,696,2,3,0,,17434.03,34.4,116
APP007910,898,2,7,0,,0.0,0.0,66
APP007911,685,1,3,0,,19923.98,52.1,38
APP007912,805,3,7,0,,16875.31,51.5,15
APP007913,716,0,4,0,,17279.0,13.3,130
APP007914,702,2,1,1,7.0,36841.68,73.4,52
APP007915,815,2,5,0,,4806.77,32.4,110
APP007916,646,3,4,0,,12104.24,55.9,126
APP007917,743,0,6,0,,23285.77,9.3,80
APP007918,787,0,6,0,,0.0,0.0,69
APP007919,638,1,3,0,,30076.32,58.2,172
APP007920,552,3,5,0,,33468.29,72.8,42
APP007921,569,3,1,1,14.0,21763.79,39.5,94
APP007922,751,1,4,1,16.0,17371.49,50.2,94
APP007923,675,3,2,0,,18070.51,37.7,42
APP007924,642,3,3,2,4.0,29148.81,2.6,132
APP007925,680,1,2,0,,4769.95,0.0,118
APP007926,739,0,3,0,,9545.81,58.1,71
APP007927,757,1,3,0,,0.0,42.3,30
APP007928,768,2,2,0,,25963.66,48.1,242
APP007929,678,1,5,0,,9293.27,52.6,86
APP007930,630,4,5,0,,20139.87,38.8,59
APP007931,827,0,5,0,,0.0,46.5,73
APP007932,630,0,5,0,,17354.7,16.3,158
APP007933,795,1,4,0,,0.0,7.1,132
APP007934,635,3,3,3,62.0,30672.78,48.4,64
APP007935,626,0,2,0,,19768.26,59.6,81
APP007936,633,4,10,0,,0.0,61.6,123
APP007937,834,0,6,0,,0.0,45.2,107
APP007938,751,1,3,0,,0.0,17.6,23
APP007939,777,3,4,0,,0.0,0.0,73
APP007940,609,0,2,0,,6828.39,57.5,83
APP007941,900,4,6,0,,0.0,0.0,105
APP007942,878,1,5,0,,0.0,36.5,78
APP007943,769,2,1,0,,0.0,6.3,3
APP007944,561,4,4,0,,31750.69,93.1,3
APP007945,758,2,5,0,,0.0,25.6,55
APP007946,661,0,2,0,,19856.9,48.3,160
APP007947,770,3,4,0,,8687.22,14.4,68
APP007948,748,1,2,0,,23339.78,38.3,71
APP007949,668,1,6,0,,33313.36,33.9,57
APP007950,470,7,0,2,1.0,25473.6,86.6,49
APP007951,777,0,4,0,,7457.92,48.0,133
APP007952,764,0,2,0,,4590.23,50.2,201
APP007953,704,1,1,0,,31166.79,58.1,181
APP007954,502,1,4,0,,27903.7,43.0,14
APP007955,612,3,1,0,,26215.3,51.3,36
APP007956,688,0,3,0,,26711.43,86.2,117
APP007957,670,3,2,0,,16602.48,64.1,105
APP007958,775,3,4,0,,17714.92,76.9,57
APP007959,712,0,3,0,,8735.02,53.4,134
APP007960,629,1,9,1,21.0,30530.63,54.4,49
APP007961,720,1,5,0,,0.0,4.0,67
APP007962,638,0,5,0,,13098.44,22.0,15
APP007963,672,0,2,0,,0.0,76.7,77
APP007964,855,2,5,0,,7012.77,41.1,79
APP007965,686,7,0,0,,20078.41,78.9,59
APP007966,555,3,2,0,,20425.14,51.8,188
APP007967,652,5,4,1,26.0,37995.75,55.2,95
APP007968,638,1,2,0,,19478.21,57.9,153
APP007969,646,1,5,0,,15660.73,70.6,61
APP007970,663,4,6,0,,17026.51,49.5,130
APP007971,843,1,4,0,,0.0,10.0,39
APP007972,817,3,8,0,,8551.21,22.6,118
APP007973,658,0,1,0,,27718.95,37.9,91
APP007974,697,0,6,0,,0.0,21.3,87
APP007975,737,4,4,0,,4031.89,8.0,37
APP007976,658,2,1,0,,23710.65,50.9,127
APP007977,637,1,5,3,12.0,16406.19,78.7,131
APP007978,504,4,5,1,34.0,44433.49,70.3,96
APP007979,688,2,4,0,,28851.01,37.6,18
APP007980,790,0,4,0,,0.0,0.0,126
APP007981,664,1,2,0,,25896.8,48.6,58
APP007982,657,5,1,1,47.0,34190.23,68.4,95
APP007983,636,6,1,0,,11514.32,70.1,168
APP007984,582,0,1,0,,30246.1,75.9,96
APP007985,727,0,4,0,,18796.79,77.3,42
APP007986,518,1,2,0,,13730.57,36.0,205
APP007987,727,1,3,0,,14793.93,53.9,151
APP007988,583,3,4,0,,18423.48,57.6,91
APP007989,700,2,3,0,,36425.93,62.0,103
APP007990,724,2,2,0,,4813.49,38.3,51
APP007991,634,2,0,0,,13512.84,38.8,116
APP007992,720,1,1,0,,0.0,56.0,81
APP007993,716,0,4,0,,23981.73,72.8,202
APP007994,694,1,2,0,,4205.41,78.5,117
APP007995,681,5,1,0,,3497.95,37.7,164
APP007996,668,0,8,0,,29903.95,30.9,69
APP007997,779,2,2,0,,18718.68,31.6,86
APP007998,676,4,2,0,,17299.77,69.9,117
APP007999,822,5,3,0,,9165.52,32.0,167
APP008000,676,3,3,0,,31500.08,67.6,119
APP008001,734,1,3,0,,12532.77,28.1,67
APP008002,647,7,1,0,,28369.66,74.9,161
APP008003,621,1,3,0,,24154.7,84.2,55
APP008004,619,4,3,0,,7038.04,52.0,92
APP008005,604,1,0,0,,27636.56,45.9,85
APP008006,534,4,1,0,,29822.74,60.9,124
APP008007,609,0,2,0,,26116.95,35.9,42
APP008008,768,3,4,0,,6816.4,32.4,101
APP008009,729,2,4,0,,8990.96,14.1,79
APP008010,723,5,3,0,,9457.51,34.2,72
APP008011,866,2,11,0,,60.32,0.0,127
APP008012,731,1,2,0,,5400.21,46.2,154
APP008013,654,2,3,0,,14283.45,80.9,136
APP008014,647,3,5,0,,19429.31,62.0,65
APP008015,784,1,7,0,,0.0,12.5,134
APP008016,666,3,1,0,,17036.49,91.0,108
APP008017,569,2,5,0,,32604.02,63.1,139
APP008018,782,2,1,0,,19305.08,61.9,129
APP008019,747,1,6,0,,2999.0,39.7,99
APP008020,425,2,0,3,25.0,45623.9,90.2,94
APP008021,809,1,7,0,,14016.37,0.0,137
APP008022,771,1,4,0,,18129.02,20.8,119
APP008023,650,4,6,1,1.0,30222.32,84.7,99
APP008024,784,1,5,0,,18340.95,62.4,55
APP008025,818,1,1,0,,14437.68,51.1,13
APP008026,546,8,2,1,2.0,20542.74,100.0,103
APP008027,495,5,3,3,40.0,46071.96,92.7,38
APP008028,669,1,2,0,,20850.24,58.2,95
APP008029,584,5,3,0,,6967.73,43.2,154
APP008030,488,3,5,0,,39402.34,100.0,96
APP008031,578,1,4,0,,8150.14,65.0,122
APP008032,715,0,1,0,,26309.59,22.3,140
APP008033,715,1,1,0,,5445.87,14.7,100
APP008034,645,0,3,0,,29267.77,65.1,72
APP008035,705,3,1,0,,27639.3,68.9,76
APP008036,745,3,4,0,,27526.11,39.2,27
APP008037,685,3,4,0,,13065.28,12.7,122
APP008038,871,3,5,0,,0.0,28.4,162
APP008039,556,2,6,0,,21173.22,40.1,112
APP008040,656,3,3,1,45.0,30273.45,57.1,94
APP008041,694,1,4,0,,18446.95,66.3,81
APP008042,712,3,3,0,,18820.12,58.9,79
APP008043,788,1,9,0,,0.0,20.9,152
APP008044,781,1,6,0,,0.0,1.4,39
APP008045,556,0,6,1,4.0,22825.63,57.3,100
APP008046,470,7,3,6,29.0,27443.1,89.1,54
APP008047,603,0,2,3,52.0,19767.99,89.5,73
APP008048,722,0,4,0,,13874.54,44.9,150
APP008049,548,3,4,3,31.0,21062.67,84.3,141
APP008050,685,4,1,0,,25162.34,95.4,93
APP008051,769,0,3,0,,4321.72,10.8,111
APP008052,600,0,2,2,13.0,37458.1,25.4,78
APP008053,627,3,4,0,,12573.13,59.4,170
APP008054,725,1,4,0,,11513.9,0.0,59
APP008055,631,0,1,0,,22973.47,56.8,102
APP008056,726,2,4,0,,6803.11,67.6,107
APP008057,842,0,2,0,,5149.54,3.4,105
APP008058,571,5,4,0,,42061.72,48.8,75
APP008059,765,2,3,0,,6816.39,43.9,132
APP008060,608,1,1,0,,13391.2,55.8,65
APP008061,826,0,4,0,,9458.71,19.0,88
APP008062,564,4,3,2,10.0,42898.27,40.3,89
APP008063,516,5,4,0,,25080.1,67.8,124
APP008064,515,3,2,2,31.0,27044.54,100.0,121
APP008065,719,0,2,0,,11117.56,73.1,94
APP008066,725,0,2,0,,0.0,40.1,42
APP008067,636,2,2,0,,42654.24,40.2,35
APP008068,806,1,3,0,,215.33,34.5,43
APP008069,830,1,7,0,,0.0,5.7,64
APP008070,557,8,3,1,7.0,37404.1,77.5,142
APP008071,688,1,2,0,,19202.09,37.6,119
APP008072,600,6,2,1,37.0,26975.08,65.6,145
APP008073,781,2,4,0,,0.0,40.2,110
APP008074,719,3,5,0,,34611.25,55.7,49
APP008075,583,4,1,0,,36144.52,62.1,85
APP008076,721,1,6,0,,5570.16,36.8,115
APP008077,761,0,4,0,,11067.84,40.0,40
APP008078,520,1,1,4,29.0,31654.59,15.0,135
APP008079,698,1,1,0,,19859.31,40.5,71
APP008080,671,1,0,0,,25083.74,7.7,106
APP008081,779,2,4,0,,0.0,39.1,84
APP008082,683,3,1,0,,41439.28,66.3,111
APP008083,695,0,4,0,,21618.94,42.2,10
APP008084,683,0,1,0,,6480.39,9.8,64
APP008085,632,5,3,0,,20553.0,72.0,66
APP008086,704,1,3,0,,13030.15,33.8,86
APP008087,624,3,4,0,,34472.09,74.1,52
APP008088,771,1,5,0,,0.0,27.1,59
APP008089,578,2,3,0,,31505.79,8.8,113
APP008090,508,2,3,1,47.0,12230.58,76.6,114
APP008091,673,2,2,0,,4285.06,41.3,71
APP008092,603,3,4,0,,26237.42,60.1,95
APP008093,820,1,7,0,,31878.38,56.8,105
APP008094,808,0,6,0,,4802.53,46.5,141
APP008095,778,0,4,0,,9089.25,48.5,108
APP008096,708,1,3,0,,6669.98,34.3,46
APP008097,709,2,4,0,,14355.03,40.5,119
APP008098,723,0,4,0,,0.0,0.2,124
APP008099,772,1,1,0,,10337.49,71.6,127
APP008100,754,0,1,0,,15429.47,36.2,28
APP008101,824,1,2,0,,22064.82,22.8,135
APP008102,805,1,4,0,,12299.91,46.0,141
APP008103,791,0,1,0,,22091.09,35.3,149
APP008104,716,1,3,0,,11113.06,38.1,55
APP008105,821,2,2,0,,5602.71,0.0,3
APP008106,747,4,3,0,,19249.63,44.4,243
APP008107,754,3,2,0,,18630.38,92.7,193
APP008108,599,2,4,0,,9183.86,64.2,65
APP008109,661,3,3,0,,17829.65,52.9,95
APP008110,725,0,3,0,,11206.95,0.0,146
APP008111,770,0,6,0,,0.0,0.7,98
APP008112,696,1,8,0,,12363.95,38.2,155
APP008113,786,2,3,0,,7653.81,32.9,104
APP008114,438,2,4,2,5.0,52294.56,63.3,105
APP008115,622,4,4,0,,35016.73,31.2,106
APP008116,815,0,3,0,,6178.24,0.0,30
APP008117,755,1,6,0,,27857.65,40.4,80
APP008118,646,0,5,0,,18939.85,40.2,178
APP008119,815,3,3,0,,535.41,49.2,49
APP008120,663,0,2,0,,3870.52,46.4,121
APP008121,584,10,1,2,1.0,25796.59,80.4,104
APP008122,677,1,1,0,,3339.57,53.5,104
APP008123,677,2,3,0,,29838.08,64.3,40
APP008124,679,1,6,0,,31116.29,50.7,126
APP008125,596,4,3,0,,6149.2,82.2,60
APP008126,691,1,5,0,,11631.41,42.2,46
APP008127,670,2,2,0,,14131.16,51.7,110
APP008128,613,2,1,0,,32681.3,34.6,35
APP008129,741,1,8,0,,13014.67,61.7,118
APP008130,843,1,4,0,,0.0,5.9,87
APP008131,820,1,7,0,,0.0,14.5,73
APP008132,823,1,5,0,,0.0,4.8,175
APP008133,694,2,6,0,,12319.1,43.3,165
APP008134,670,0,2,0,,14973.5,57.9,114
APP008135,758,3,6,0,,0.0,9.6,92
APP008136,684,3,0,0,,9132.91,25.9,131
APP008137,820,1,6,0,,1768.93,48.4,202
APP008138,581,1,3,0,,15871.74,36.1,19
APP008139,791,0,3,0,,17417.93,25.9,127
APP008140,688,0,3,0,,2669.88,36.3,113
APP008141,750,0,4,0,,6990.19,56.6,155
APP008142,816,1,4,0,,7099.05,43.4,60
APP008143,822,1,12,0,,5040.58,61.9,165
APP008144,669,1,3,0,,11469.57,85.6,73
APP008145,884,5,4,0,,8.62,10.1,141
APP008146,770,3,3,0,,10402.08,50.8,113
APP008147,717,0,2,0,,0.0,94.2,152
APP008148,654,1,5,0,,2668.74,34.7,62
APP008149,588,4,2,1,7.0,31565.94,56.6,111
APP008150,578,3,1,0,,35226.59,42.5,58
APP008151,658,3,6,0,,5143.67,58.6,170
APP008152,717,1,3,1,7.0,10599.07,47.5,129
APP008153,657,0,3,0,,22764.47,30.9,3
APP008154,757,2,1,0,,25348.86,50.0,9
APP008155,714,3,4,0,,26142.82,36.5,88
APP008156,773,1,6,0,,15212.04,47.4,47
APP008157,693,2,4,1,12.0,15720.77,74.0,180
APP008158,755,2,3,0,,25446.64,54.0,90
APP008159,730,5,4,0,,28413.64,47.0,73
APP008160,668,0,3,0,,29116.66,27.9,56
APP008161,865,0,4,0,,0.0,17.9,60
APP008162,621,2,2,1,5.0,20902.21,35.9,95
APP008163,611,0,6,3,29.0,19448.95,98.7,78
APP008164,700,2,4,0,,14341.33,51.3,83
APP008165,575,1,4,1,30.0,28820.48,96.0,97
APP008166,654,5,8,0,,9283.02,53.4,179
APP008167,549,6,0,0,,43027.25,92.7,121
APP008168,642,0,3,0,,35886.18,32.7,75
APP008169,900,3,4,0,,912.74,0.0,76
APP008170,672,1,1,0,,17714.76,59.4,107
APP008171,647,0,3,0,,20416.86,27.0,25
APP008172,659,3,3,0,,11384.64,80.3,129
APP008173,810,1,9,0,,26340.27,1.8,90
APP008174,873,2,1,0,,4341.9,31.4,128
APP008175,782,1,6,0,,0.0,14.4,106
APP008176,664,3,5,0,,31885.22,75.5,104
APP008177,826,1,4,0,,0.0,0.0,44
APP008178,734,1,1,0,,8855.55,47.3,53
APP008179,815,3,4,0,,0.0,49.3,181
APP008180,649,0,3,0,,6098.73,23.2,168
APP008181,760,0,2,0,,8090.87,35.5,131
APP008182,668,3,2,0,,28308.97,54.4,93
APP008183,630,2,4,0,,9961.69,100.0,116
APP008184,637,5,2,1,27.0,27702.53,50.6,143
APP008185,638,3,2,0,,19045.06,44.9,145
APP008186,601,7,0,1,1.0,18113.19,73.8,113
APP008187,717,0,6,0,,706.63,21.8,46
APP008188,642,1,6,0,,23376.53,46.9,117
APP008189,841,0,11,0,,0.0,10.1,101
APP008190,567,5,7,1,3.0,19408.32,73.8,60
APP008191,685,2,3,0,,30505.66,61.4,203
APP008192,615,0,1,0,,17512.44,42.8,135
APP008193,733,0,3,0,,8273.49,10.1,143
APP008194,626,0,4,0,,14848.72,29.7,22
APP008195,641,0,2,0,,29219.02,86.4,53
APP008196,769,4,1,0,,0.0,56.4,105
APP008197,731,2,5,0,,18823.25,51.1,103
APP008198,813,0,10,0,,8103.98,7.0,99
APP008199,840,1,5,0,,11138.61,19.4,41
APP008200,769,1,3,0,,14948.47,69.6,153
APP008201,764,1,5,0,,19520.63,12.3,182
APP008202,688,1,5,0,,18283.98,52.1,96
APP008203,755,1,5,0,,13018.33,25.2,118
APP008204,687,1,3,0,,15312.31,61.6,130
APP008205,717,1,5,0,,3840.17,36.6,114
APP008206,679,2,2,0,,22770.32,66.6,174
APP008207,765,2,2,0,,10579.19,0.0,124
APP008208,539,3,5,4,1.0,37153.84,84.9,79
APP008209,695,3,1,0,,20069.57,87.3,153
APP008210,605,2,2,1,30.0,5888.34,47.9,108
APP008211,877,0,6,0,,0.0,0.0,29
APP008212,727,0,3,0,,25233.28,46.3,114
APP008213,795,0,3,0,,18139.63,27.2,63
APP008214,606,2,4,0,,27589.47,97.4,108
APP008215,722,1,1,0,,3773.82,53.5,74
APP008216,665,1,1,1,4.0,20833.3,64.9,62
APP008217,702,0,5,0,,21211.36,67.1,108
APP008218,803,4,3,0,,7229.21,53.7,84
APP008219,861,3,4,0,,7228.39,13.9,58
APP008220,783,4,6,0,,0.0,0.0,65
APP008221,738,3,5,0,,3034.87,42.5,122
APP008222,844,0,4,0,,0.0,33.3,43
APP008223,795,1,5,0,,10270.29,36.4,89
APP008224,711,1,4,0,,19945.44,22.9,85
APP008225,603,0,3,0,,10673.8,48.3,59
APP008226,659,2,1,0,,0.0,46.5,90
APP008227,613,3,5,0,,13340.85,78.0,135
APP008228,657,1,2,0,,27519.83,21.7,90
APP008229,704,0,6,0,,13557.44,40.9,50
APP008230,554,6,2,1,10.0,27968.63,56.1,91
APP008231,764,0,3,0,,1403.12,0.0,101
APP008232,710,1,2,0,,20784.47,30.4,121
APP008233,695,0,6,0,,0.0,27.5,58
APP008234,756,1,3,0,,20624.19,41.4,174
APP008235,638,2,4,1,14.0,18170.55,61.4,140
APP008236,811,1,4,0,,17758.34,52.8,110
APP008237,743,2,5,0,,29466.45,25.2,109
APP008238,677,4,2,2,35.0,23572.03,80.0,89
APP008239,758,2,8,0,,16655.34,0.0,54
APP008240,780,1,4,0,,22667.99,13.3,151
APP008241,712,1,4,0,,0.0,73.5,55
APP008242,756,2,3,0,,4028.23,33.2,116
APP008243,636,3,3,0,,25178.87,54.6,96
APP008244,857,2,4,0,,0.0,11.2,169
